discente,ano,turma,texto,respostas,data,tempo_inicial,tempo_final,lemma_pos,avaliacao_lacunas,percentual_acerto,compreensao,velocidade
EST_042,9,B,Consumismo entre os jovens,"['como', 'as', 'causada', 'de', 'dos', 'de', 'social', 'graves', 'também', 'desapontamento', 'das', 'são', 'jovens', 'ligado', 'ainda', 'alguns', 'misturar', 'por', 'jovens', 'suficiente', 'das', 'prazo', 'o', 'é', 'financeira', 'aprendam', 'supervisionar', 'importante', 'sub', 'sobre', 'excesso', 'para', 'o', 'É', 'dinheiro', 'considerados', 'utilizado']",29-02-2024,08:01,08:12,"[('como', 'ADP'), ('o', 'DET'), ('causar', 'VERB'), ('de', 'ADP'), ('de o', 'ADP'), ('de', 'ADP'), ('social', 'ADJ'), ('grave', 'ADJ'), ('também', 'ADV'), ('desapontamento', 'NOUN'), ('de o', 'ADP'), ('ser', 'AUX'), ('jovem', 'NOUN'), ('ligar', 'VERB'), ('ainda', 'ADV'), ('algum', 'DET'), ('misturar', 'VERB'), ('por', 'ADP'), ('jovem', 'NOUN'), ('suficiente', 'ADJ'), ('de o', 'ADP'), ('prazo', 'NOUN'), ('o', 'DET'), ('ser', 'AUX'), ('financeiro', 'ADJ'), ('aprendam', 'VERB'), ('supervisionar', 'VERB'), ('importante', 'ADJ'), ('sub', 'NOUN'), ('sobre', 'ADP'), ('excesso', 'NOUN'), ('para', 'ADP'), ('o', 'DET'), ('ser', 'AUX'), ('dinheiro', 'NOUN'), ('considerar', 'VERB'), ('utilizar', 'VERB')]","[1, 0.5, 0.968, 0.5, 0.996, 1, 1, 0.945, 0, 0.919, 1, 1, 1, 0.538, 1, 0, 0.721, 1, 0, 1, 0.996, 1, 1, 1, 1, 1, 0.958, 0.955, 0.803, 1, 0.941, 1, 1, 1, 0.989, 0, 0.641]",48.64864864864865,82.08323914457011,11.0
EST_046,9,A,Consumismo entre os jovens,"['como', 'sobre', 'colocada', 'de', 'em', 'de', 'social', 'graves', 'excessivo', 'decepção', 'de', 'são', 'jovens', 'meio', 'eles', 'eles', 'relacionar', 'por', 'jovens', 'suficiente', 'e', 'prazo', 'o', 'é', 'financeira', 'saibam', 'gastar', 'importante', 'seu', 'maior', 'ato', 'para', 'o', 'é', 'consumo', 'tão', 'aplicado']",29-02-2024,08:02,08:12,"[('como', 'ADP'), ('sobre', 'ADP'), ('colocar', 'VERB'), ('de', 'ADP'), ('em', 'ADP'), ('de', 'ADP'), ('social', 'ADJ'), ('grave', 'ADJ'), ('excessivo', 'ADJ'), ('decepção', 'NOUN'), ('de', 'ADP'), ('ser', 'AUX'), ('jovem', 'NOUN'), ('meio', 'ADV'), ('ele', 'PRON'), ('ele', 'PRON'), ('relacionar', 'VERB'), ('por', 'ADP'), ('jovem', 'NOUN'), ('suficiente', 'ADJ'), ('e', 'CCONJ'), ('prazo', 'NOUN'), ('o', 'DET'), ('ser', 'AUX'), ('financeiro', 'ADJ'), ('saibam', 'VERB'), ('gastar', 'VERB'), ('importante', 'ADJ'), ('seu', 'DET'), ('grande', 'ADJ'), ('ato', 'NOUN'), ('para', 'ADP'), ('o', 'DET'), ('ser', 'AUX'), ('consumo', 'NOUN'), ('tão', 'ADV'), ('aplicar', 'VERB')]","[1, 0.688, 0.552, 0.5, 0.989, 1, 1, 0.945, 0, 0.953, 0.996, 1, 1, 0, 0, 0, 0.978, 1, 0, 1, 0, 1, 1, 1, 1, 0.976, 0.926, 0.955, 0, 0, 0.582, 1, 1, 1.0, 1, 0, 0.969]",40.54054054054054,70.29309553069038,10.0
EST_047,9,B,Consumismo entre os jovens,"['como', 'das', 'cultural', 'teste', 'de', 'de', '-', 'fortes', 'de', 'trajedia', 'com', 'ajuda', 'animais', 'legitimo', 'eles', 'com', 'adpitar', 'no', 'humanos', 'logo', 'das', 'tempo', 'esse', 'e', 'deles', 'possa', 'muito', 'provavel', 'nosso', 'sobre', 'posse', 'quanto', 'outro', 'É', 'posso', 'ser', 'errado']",29-02-2024,08:01,08:11,"[('como', 'ADP'), ('de o', 'ADP'), ('cultural', 'ADJ'), ('teste', 'NOUN'), ('de', 'ADP'), ('de', 'ADP'), ('-', 'PUNCT'), ('forte', 'ADJ'), ('de', 'ADP'), ('trajedia', 'NOUN'), ('com', 'ADP'), ('ajudar', 'VERB'), ('animal', 'NOUN'), ('legitimo', 'ADJ'), ('ele', 'PRON'), ('com', 'ADP'), ('adpitar', 'ADJ'), ('em o', 'ADP'), ('humano', 'NOUN'), ('logo', 'ADV'), ('de o', 'ADP'), ('tempo', 'NOUN'), ('esse', 'DET'), ('e', 'CCONJ'), ('de ele', 'PRON'), ('poder', 'VERB'), ('muito', 'ADV'), ('provavel', 'ADJ'), ('nosso', 'DET'), ('sobre', 'ADP'), ('posse', 'NOUN'), ('quanto', 'ADV'), ('outro', 'DET'), ('ser', 'AUX'), ('poder', 'VERB'), ('ser', 'AUX'), ('errar', 'VERB')]","[1, 0.623, 0, 0, 1, 1, 0, 0.5, 0, 0.959, 0.654, 0, 0.535, 0, 0, 0, 0, 0.455, 0, 0, 0.996, 0.975, 0.522, 0, 0, 0.984, 0, 0.985, 0, 1, 0.588, 0, 0.481, 1, 0, 0, 0.605]",13.513513513513514,40.16672673257622,10.0
EST_052,9,B,Consumismo entre os jovens,"['como', 'a', 'causada', 'do', 'dos', 'de', 'social', 'negativas', 'controlado', 'frustração', 'das', 'são', 'jovens', 'diante', 'eles', 'então', 'encontrar', 'por', 'jovem', 'suficiente', 'das', 'prazo', 'o', 'é', 'agora', 'venha', 'êconomizar', 'nécessario', 'consumo', 'sobre', 'atô', 'para', 'o', 'é', 'consumo', 'muito', 'maduro']",29-02-2024,08:01,08:18,"[('como', 'ADP'), ('a', 'ADP'), ('causar', 'VERB'), ('de o', 'ADP'), ('de o', 'ADP'), ('de', 'ADP'), ('social', 'ADJ'), ('negativo', 'ADJ'), ('controlar', 'VERB'), ('frustração', 'NOUN'), ('de o', 'ADP'), ('ser', 'AUX'), ('jovem', 'NOUN'), ('diante', 'ADV'), ('ele', 'PRON'), ('então', 'ADV'), ('encontrar', 'VERB'), ('por', 'ADP'), ('jovem', 'ADJ'), ('suficiente', 'ADJ'), ('de o', 'ADP'), ('prazo', 'NOUN'), ('o', 'DET'), ('ser', 'AUX'), ('agora', 'ADV'), ('vir', 'VERB'), ('êconomizar', 'NOUN'), ('nécessario', 'NOUN'), ('consumo', 'NOUN'), ('sobre', 'ADP'), ('atô', 'PROPN'), ('para', 'ADP'), ('o', 'DET'), ('ser', 'AUX'), ('consumo', 'NOUN'), ('muito', 'ADV'), ('maduro', 'ADJ')]","[1, 0.865, 0.968, 1, 0.996, 1, 1, 0.621, 0.92, 1, 1, 1, 1, 0, 0, 0, 0.934, 1, 0, 1, 0.996, 1, 1, 1, 0, 0.527, 0.5, 0.8, 1, 1, 0, 1, 1, 1.0, 1, 0, 0]",51.35135135135135,73.31745972504487,17.0
EST_054,9,B,Consumismo entre os jovens,"['sobre', 'falsas', 'causada', 'da', 'de', 'de', 'social', 'problemáticas', 'excessivo', 'problemas', 'sobre', 'são', 'jovens', 'ligados', 'ainda', 'eles', 'indentificar', 'no', 'jovens', 'suficiente', 'logo', 'prazo', 'o', 'é', 'economica', 'possam', 'guardar', 'importante', 'sub', 'sobre', 'erro', 'para', 'o', 'é', 'consumo', 'muito ', 'usados']",29-02-2024,08:01,08:12,"[('sobre', 'ADP'), ('falso', 'ADJ'), ('causar', 'VERB'), ('de o', 'ADP'), ('de', 'ADP'), ('de', 'ADP'), ('social', 'ADJ'), ('problemático', 'ADJ'), ('excessivo', 'ADJ'), ('problema', 'NOUN'), ('sobre', 'ADP'), ('ser', 'AUX'), ('jovem', 'NOUN'), ('ligar', 'VERB'), ('ainda', 'ADV'), ('ele', 'PRON'), ('indentificar', 'VERB'), ('em o', 'ADP'), ('jovem', 'NOUN'), ('suficiente', 'ADJ'), ('logo', 'ADV'), ('prazo', 'NOUN'), ('o', 'DET'), ('ser', 'AUX'), ('economico', 'ADJ'), ('poder', 'VERB'), ('guardar', 'VERB'), ('importante', 'ADJ'), ('sub', 'NOUN'), ('sobre', 'ADP'), ('erro', 'NOUN'), ('para', 'ADP'), ('o', 'DET'), ('ser', 'AUX'), ('consumo', 'NOUN'), ('muito', 'ADV'), ('usar', 'VERB')]","[0.981, 0, 0.968, 0.5, 1, 1, 1, 0.504, 0, 0.961, 0.976, 1, 1, 0.538, 1, 0, 0.988, 0.455, 0, 1, 0, 1, 1, 1, 0.929, 0.984, 0.765, 0.955, 0.803, 1, 0.959, 1, 1, 1.0, 1, 0, 0.63]",40.54054054054054,75.39202346189602,11.0
EST_056,9,B,Consumismo entre os jovens,"['principalmente', 'para', 'diversificada', 'por', 'pelos', 'por', 'social', 'importante', 'exagerado', 'economia', 'das', 'são', 'jovens', 'entre', 'jovens', 'para', 'melhorar', 'por', 'homens', 'especifica', 'de', 'periodo', 'o', 'bem', 'Superior', 'possam', 'pelo', 'importante', 'consumo', 'para', 'jovem', 'a', 'outro', 'É', 'jovem', 'bastante', 'consumo']",29-02-2024,08:01,08:15,"[('principalmente', 'ADV'), ('para', 'ADP'), ('diversificar', 'ADJ'), ('por', 'ADP'), ('por o', 'ADP'), ('por', 'ADP'), ('social', 'ADJ'), ('importante', 'ADJ'), ('exagerar', 'VERB'), ('economia', 'NOUN'), ('de o', 'ADP'), ('ser', 'AUX'), ('jovem', 'NOUN'), ('entre', 'ADP'), ('jovem', 'NOUN'), ('para', 'ADP'), ('melhorar', 'VERB'), ('por', 'ADP'), ('homem', 'NOUN'), ('especificar', 'VERB'), ('de', 'ADP'), ('periodo', 'NOUN'), ('o', 'DET'), ('bem', 'ADV'), ('superior', 'NOUN'), ('poder', 'VERB'), ('por o', 'ADP'), ('importante', 'ADJ'), ('consumo', 'NOUN'), ('para', 'ADP'), ('jovem', 'ADJ'), ('a', 'ADP'), ('outro', 'DET'), ('ser', 'AUX'), ('jovem', 'ADJ'), ('bastante', 'ADV'), ('consumo', 'NOUN')]","[0, 0.649, 0, 0.527, 0.982, 0.527, 1, 0.749, 0.986, 0.938, 1, 1, 1, 0, 0, 0, 0.956, 1, 0, 0, 1, 0.664, 1, 0, 0, 0.984, 0, 0.955, 1, 0.984, 0, 0.916, 0.481, 1, 0, 0, 0]",24.324324324324326,54.8569730326936,14.0
EST_058,9,B,Consumismo entre os jovens,"['sobre', 'das', 'também', 'é', 'de', 'como', 'e', 'delas', 'também', 'que', 'foi', 'são', 'jovens', 'que', 'eles', 'que', 'organizar', 'em', 'eles', 'suficiente', 'das', 'depois', 'os', 'são', 'sempre', 'eles', 'manter', 'necessario', 'mundo', 'que', 'um', 'que', 'no', 'Seja', 'mundo', 'responsabilidade', 'seja']",29-02-2024,08:01,08:14,"[('sobre', 'ADP'), ('de o', 'ADP'), ('também', 'ADV'), ('ser', 'AUX'), ('de', 'ADP'), ('como', 'ADP'), ('e', 'CCONJ'), ('de elas', 'PRON'), ('também', 'ADV'), ('que', 'SCONJ'), ('ser', 'AUX'), ('ser', 'AUX'), ('jovem', 'NOUN'), ('que', 'SCONJ'), ('ele', 'PRON'), ('que', 'SCONJ'), ('organizar', 'VERB'), ('em', 'ADP'), ('ele', 'PRON'), ('suficiente', 'ADJ'), ('de o', 'ADP'), ('depois', 'ADV'), ('o', 'DET'), ('ser', 'AUX'), ('sempre', 'ADV'), ('ele', 'PRON'), ('manter', 'VERB'), ('necessario', 'NOUN'), ('mundo', 'NOUN'), ('que', 'SCONJ'), ('um', 'DET'), ('que', 'SCONJ'), ('em o', 'ADP'), ('Ser', 'VERB'), ('mundo', 'NOUN'), ('responsabilidade', 'NOUN'), ('ser', 'AUX')]","[0.981, 0.623, 0, 0, 1, 0.957, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0.977, 0.526, 0.75, 1, 0.996, 0, 0.5, 1.0, 0, 0, 0.772, 0.9, 0.524, 0, 0, 0, 0.5, 0, 0.524, 0, 0]",10.81081081081081,39.26845313729467,13.0
EST_059,9,B,Consumismo entre os jovens,"['como', 'a', 'fofoca', 'virtual', 'de', 'de', 'e', 'altas', 'virtual', 'brigas', 'são', 'vista', 'jovem', 'porque', 'deles', 'e', 'pesquisa', 'pelo', 'são', 'suficiente', 'de', 'disso', 'Fakenews', 'o', 'crianca', 'aprenda', 'contar', 'importante', 'crescimento', 'que', '-', 'que', 'animal', 'é', 'crescimento', 'sobre', 'tamanho']",29-02-2024,08:01,08:12,"[('como', 'ADP'), ('a', 'ADP'), ('fofoca', 'NOUN'), ('virtual', 'ADJ'), ('de', 'ADP'), ('de', 'ADP'), ('e', 'CCONJ'), ('alta', 'ADJ'), ('virtual', 'ADJ'), ('briga', 'NOUN'), ('ser', 'AUX'), ('ver', 'VERB'), ('jovem', 'ADJ'), ('porque', 'SCONJ'), ('de ele', 'PRON'), ('e', 'CCONJ'), ('pesquisa', 'NOUN'), ('por o', 'ADP'), ('ser', 'AUX'), ('suficiente', 'ADJ'), ('de', 'ADP'), ('de isso', 'PRON'), ('Fakenews', 'PROPN'), ('o', 'DET'), ('crianca', 'NOUN'), ('aprenda', 'VERB'), ('contar', 'VERB'), ('importante', 'ADJ'), ('crescimento', 'NOUN'), ('que', 'SCONJ'), ('-', 'PUNCT'), ('que', 'SCONJ'), ('animal', 'ADJ'), ('ser', 'AUX'), ('crescimento', 'NOUN'), ('sobre', 'ADP'), ('tamanho', 'NOUN')]","[1, 0.865, 0, 0, 1, 1, 0, 0.849, 0, 0.961, 0, 0, 0.6, 0, 0, 1, 0, 0.524, 0, 1, 1, 0, 0, 0, 0, 0.857, 0.956, 0.955, 0.992, 0, 0, 0, 0, 1.0, 0.992, 0, 0]",18.91891891891892,42.02751258050152,11.0
EST_061,9,B,Consumismo entre os jovens,"['como', 'de', 'mas', 'tem', 'de', 'de', 'pessoal', 'que', 'também', 'também', 'das', 'são', 'jovens', 'que', 'sempre', 'pode', 'estabelecer', 'por', 'jovens', 'suficiente', 'com', 'que', 'seus', 'é', 'seja', 'se', 'juntar', 'bom', 'jovem', 'com', 'um', 'por', 'todo', 'é', 'estado', 'mais', 'sempre']",29-02-2024,08:01,08:29,"[('como', 'ADP'), ('de', 'ADP'), ('mas', 'CCONJ'), ('ter', 'VERB'), ('de', 'ADP'), ('de', 'ADP'), ('pessoal', 'NOUN'), ('que', 'SCONJ'), ('também', 'ADV'), ('também', 'ADV'), ('de o', 'ADP'), ('ser', 'AUX'), ('jovem', 'NOUN'), ('que', 'SCONJ'), ('sempre', 'ADV'), ('poder', 'VERB'), ('estabelecer', 'VERB'), ('por', 'ADP'), ('jovem', 'NOUN'), ('suficiente', 'ADJ'), ('com', 'ADP'), ('que', 'SCONJ'), ('seu', 'DET'), ('ser', 'AUX'), ('ser', 'AUX'), ('se', 'SCONJ'), ('juntar', 'VERB'), ('bom', 'ADJ'), ('jovem', 'ADJ'), ('com', 'ADP'), ('um', 'DET'), ('por', 'ADP'), ('todo', 'DET'), ('ser', 'AUX'), ('estar', 'NOUN'), ('mais', 'ADV'), ('sempre', 'ADV')]","[1, 0.602, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0.996, 0, 0.939, 1, 0, 1, 0.64, 0, 0.52, 1, 0, 0, 0.917, 0.98, 0, 0.728, 0, 0.524, 0.492, 1.0, 0.825, 0, 0]",27.027027027027028,49.09013034524145,28.0
EST_062,9,A,Consumismo entre os jovens,"['dobrou', 'as', 'feita', 'do', 'de', 'de', 'social', 'piores', 'sempre', 'raiva', 'das', 'são', 'jovens', 'com', 'eles', 'eles', 'adaptar', 'por', 'deles', 'suficiente', 'de', 'prazo', 'o', 'é', 'financeira', 'possam', 'economizar', 'importante', 'uso', 'com', 'surto', 'para', 'o', 'é', 'consumismo', 'sempre', 'feito']",29-02-2024,08:02,08:11,"[('dobrar', 'VERB'), ('o', 'DET'), ('fazer', 'VERB'), ('de o', 'ADP'), ('de', 'ADP'), ('de', 'ADP'), ('social', 'ADJ'), ('piores', 'ADJ'), ('sempre', 'ADV'), ('raiva', 'NOUN'), ('de o', 'ADP'), ('ser', 'AUX'), ('jovem', 'NOUN'), ('com', 'ADP'), ('ele', 'PRON'), ('ele', 'PRON'), ('adaptar', 'VERB'), ('por', 'ADP'), ('de ele', 'PRON'), ('suficiente', 'ADJ'), ('de', 'ADP'), ('prazo', 'NOUN'), ('o', 'DET'), ('ser', 'AUX'), ('financeiro', 'ADJ'), ('poder', 'VERB'), ('economizar', 'VERB'), ('importante', 'ADJ'), ('uso', 'NOUN'), ('com', 'ADP'), ('surto', 'NOUN'), ('para', 'ADP'), ('o', 'DET'), ('ser', 'AUX'), ('consumismo', 'NOUN'), ('sempre', 'ADV'), ('fazer', 'VERB')]","[0, 0.5, 0.98, 1, 1, 1, 1, 1, 0, 0.921, 1, 1, 1, 0, 0, 0, 0.972, 1, 1, 1, 1, 1, 1, 1, 1, 0.984, 0.5, 0.955, 0.525, 0.728, 0.988, 1, 1, 1.0, 0.7, 0, 1]",54.054054054054056,77.7108401221198,9.0
EST_064,9,A,Consumismo entre os jovens,"['com', 'de', 'causada', 'de', 'de', 'do', 'social', 'maiores', 'exagerado', 'frustração', 'das', 'são', 'jovens', 'adolecentes', 'eles', 'e', 'socializar', 'por', 'deles', 'suficiente', 'de', 'prazo', 'o', 'é', 'financeira', 'aprendam', 'economizar', 'importante', 'seu', 'para', 'ação', 'para', 'o', 'é', 'consumo', 'muito', 'usado']",29-02-2024,08:02,08:12,"[('com', 'ADP'), ('de', 'ADP'), ('causar', 'VERB'), ('de', 'ADP'), ('de', 'ADP'), ('de o', 'ADP'), ('social', 'ADJ'), ('grande', 'ADJ'), ('exagerar', 'VERB'), ('frustração', 'NOUN'), ('de o', 'ADP'), ('ser', 'AUX'), ('jovem', 'NOUN'), ('adolecente', 'NOUN'), ('ele', 'PRON'), ('e', 'CCONJ'), ('socializar', 'VERB'), ('por', 'ADP'), ('de ele', 'PRON'), ('suficiente', 'ADJ'), ('de', 'ADP'), ('prazo', 'NOUN'), ('o', 'DET'), ('ser', 'AUX'), ('financeiro', 'ADJ'), ('aprendam', 'VERB'), ('economizar', 'VERB'), ('importante', 'ADJ'), ('seu', 'DET'), ('para', 'ADP'), ('ação', 'NOUN'), ('para', 'ADP'), ('o', 'DET'), ('ser', 'AUX'), ('consumo', 'NOUN'), ('muito', 'ADV'), ('usar', 'VERB')]","[0.667, 0.602, 0.968, 0.5, 1, 0.5, 1, 0.714, 0.986, 1, 1, 1, 1, 0, 0, 1, 0.973, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0.955, 0, 0.984, 0.95, 1, 1, 1.0, 1, 0, 0.63]",54.054054054054056,80.89058208803107,10.0
EST_067,9,A,Consumismo entre os jovens,"['com', 'de', 'dada', 'do', 'de', 'ao', 'e', 'complicado', 'também', 'perder', 'como', 'são', 'humanos', 'direto', 'ainda', 'como', 'destacar', 'no', 'homens', 'suficiente', 'e', 'praso', 'o', 'e', 'deles', 'eles', 'contar', 'natural', 'como', 'tambem', 'insatisfação', 'quando', 'o', 'era', '-', '-', '-']",29-02-2024,08:02,08:19,"[('com', 'ADP'), ('de', 'ADP'), ('dar', 'VERB'), ('de o', 'ADP'), ('de', 'ADP'), ('a o', 'ADP'), ('e', 'CCONJ'), ('complicado', 'ADJ'), ('também', 'ADV'), ('perder', 'VERB'), ('como', 'ADP'), ('ser', 'AUX'), ('humano', 'NOUN'), ('direto', 'ADV'), ('ainda', 'ADV'), ('como', 'ADP'), ('destacar', 'VERB'), ('em o', 'ADP'), ('homem', 'NOUN'), ('suficiente', 'ADJ'), ('e', 'CCONJ'), ('praso', 'ADJ'), ('o', 'DET'), ('e', 'CCONJ'), ('de ele', 'PRON'), ('ele', 'PRON'), ('contar', 'VERB'), ('natural', 'ADJ'), ('como', 'ADP'), ('Tambem', 'PROPN'), ('insatisfação', 'NOUN'), ('quando', 'ADV'), ('o', 'DET'), ('ser', 'AUX'), ('-', 'PUNCT'), ('-', 'PUNCT'), ('-', 'PUNCT')]","[0.667, 0.602, 0.529, 1, 1, 0.602, 0, 0.556, 0, 0, 0.964, 1, 0.519, 0, 1, 0, 0.985, 0.455, 0, 1, 0, 0.8, 1, 0, 0, 0, 0.956, 0.594, 0, 0, 0.991, 0, 1, 1.0, 0, 0, 0]",18.91891891891892,46.540874164920666,17.0
EST_072,9,B,Consumismo entre os jovens,"['são', 'as', 'passa', 'usa', 'nos', 'ao', 'em', 'tem', 'é', 'aumento', 'e', 'são', 'jovens', 'tem', 'eles', 'e', 'consertar', 'ao', 'pode', 'mas', 'e', 'tempo', 'os', 'e', 'são', 'precisar', 'tem', '-', 'em', 'sofre', 'tempo', 'quando', 'o', 'E', 'aumento', 'tanto', 'para']",29-02-2024,08:01,08:13,"[('ser', 'AUX'), ('o', 'DET'), ('passar', 'VERB'), ('usar', 'VERB'), ('em o', 'ADP'), ('a o', 'ADP'), ('em', 'ADP'), ('ter', 'VERB'), ('ser', 'AUX'), ('aumento', 'NOUN'), ('e', 'CCONJ'), ('ser', 'AUX'), ('jovem', 'NOUN'), ('ter', 'VERB'), ('ele', 'PRON'), ('e', 'CCONJ'), ('consertar', 'VERB'), ('a o', 'ADP'), ('poder', 'VERB'), ('mas', 'CCONJ'), ('e', 'CCONJ'), ('tempo', 'NOUN'), ('o', 'DET'), ('e', 'CCONJ'), ('ser', 'AUX'), ('precisar', 'VERB'), ('ter', 'VERB'), ('-', 'PUNCT'), ('em', 'ADP'), ('sofrer', 'VERB'), ('tempo', 'NOUN'), ('quando', 'ADV'), ('o', 'DET'), ('e', 'CCONJ'), ('aumento', 'NOUN'), ('tanto', 'ADV'), ('para', 'ADP')]","[0, 0.5, 0.867, 0, 0.696, 0.602, 0, 0, 0, 0.963, 0, 1, 1, 0.536, 0, 1, 0.988, 0.441, 0, 0, 0, 0.975, 0.5, 0, 0, 0.977, 0.759, 0, 0, 0.8, 0.963, 0, 1, 0, 0.976, 0, 0]",10.81081081081081,42.006107959392914,12.0
EST_074,9,A,Consumismo entre os jovens,"['como', 'a', 'exercida', 'do', 'de', 'de', 'social', 'ruim', 'exagerado', 'problemas', 'são', 'são', 'jovem', 'graças', 'eles', 'e', 'adaptar', 'no', 'jovem', '-', 'dar', 'prazo', 'o', 'é', 'deles', 'aprendam', 'manusear', 'bom', 'pensamento', 'que', '-', 'de', 'o', 'sendo', 'consumo', 'tão', 'usado']",29-02-2024,08:02,08:10,"[('como', 'ADP'), ('a', 'ADP'), ('exercer', 'VERB'), ('de o', 'ADP'), ('de', 'ADP'), ('de', 'ADP'), ('social', 'ADJ'), ('ruim', 'ADJ'), ('exagerar', 'VERB'), ('problema', 'NOUN'), ('ser', 'AUX'), ('ser', 'AUX'), ('jovem', 'ADJ'), ('graças', 'ADV'), ('ele', 'PRON'), ('e', 'CCONJ'), ('adaptar', 'VERB'), ('em o', 'ADP'), ('jovem', 'ADJ'), ('-', 'PUNCT'), ('dar', 'VERB'), ('prazo', 'NOUN'), ('o', 'DET'), ('ser', 'AUX'), ('de ele', 'PRON'), ('aprendam', 'VERB'), ('manusear', 'VERB'), ('bom', 'ADJ'), ('pensamento', 'NOUN'), ('que', 'SCONJ'), ('-', 'PUNCT'), ('de', 'ADP'), ('o', 'DET'), ('ser', 'AUX'), ('consumo', 'NOUN'), ('tão', 'ADV'), ('usar', 'VERB')]","[1, 0.865, 1, 1, 1, 1, 1, 0.903, 0.986, 0.961, 0, 1, 0.6, 0, 0, 1, 0.972, 0.455, 0, 0, 0, 1, 1, 1, 0, 1, 0.966, 0.98, 0.997, 0, 0, 0.986, 1, 1.0, 1, 0, 0.63]",37.83783783783784,68.38204799471674,8.0
EST_082,9,A,Consumismo entre os jovens,"['sobre', 'á', 'emocional', 'tendo', 'de', 'ao', 'social', 'exessivas', 'exesso', 'ansiedade', 'das', 'são', 'jovens', 'sobre', 'eles', 'e', 'conhecer', 'no', 'deles', 'suficiente', 'das', 'tempo', 'o', 'é', 'financeira', 'aprendam', 'guardar', 'preciso', 'sub', 'sobre', 'aumento', 'entre', 'o', 'é', 'consumismo', 'coisa', 'usada']",29-02-2024,08:02,08:16,"[('sobre', 'ADP'), ('á', 'ADP'), ('emocional', 'ADJ'), ('ter', 'AUX'), ('de', 'ADP'), ('a o', 'ADP'), ('social', 'ADJ'), ('exessiva', 'ADJ'), ('exesso', 'NOUN'), ('ansiedade', 'NOUN'), ('de o', 'ADP'), ('ser', 'AUX'), ('jovem', 'NOUN'), ('sobre', 'ADP'), ('ele', 'PRON'), ('e', 'CCONJ'), ('conhecer', 'VERB'), ('em o', 'ADP'), ('de ele', 'PRON'), ('suficiente', 'ADJ'), ('de o', 'ADP'), ('tempo', 'NOUN'), ('o', 'DET'), ('ser', 'AUX'), ('financeiro', 'ADJ'), ('aprendam', 'VERB'), ('guardar', 'VERB'), ('preciso', 'ADJ'), ('sub', 'NOUN'), ('sobre', 'ADP'), ('aumento', 'NOUN'), ('entre', 'ADP'), ('o', 'DET'), ('ser', 'AUX'), ('consumismo', 'NOUN'), ('coisa', 'NOUN'), ('usar', 'VERB')]","[0.981, 0.903, 0, 0, 1, 0.602, 1, 0.573, 0, 0.964, 1, 1, 1, 0, 0, 1, 0.957, 0.455, 1, 1, 0.996, 0.975, 1, 1, 1, 1, 0.765, 0.986, 0.803, 1, 0.987, 0.987, 1, 1.0, 0.7, 0, 0.63]",40.54054054054054,76.38824988055873,14.0
EST_084,9,B,Consumismo entre os jovens,"['como', 'das', 'contínua', 'de', 'nos', 'do', 'ou', 'preocupação', 'disso', 'além', 'são', 'são', 'jovens', 'para', 'eles', 'como', 'conectar', 'no', 'deles', 'além', 'das', 'prazo', 'o', 'é', 'sempre', 'ajudam', 'obter', 'necessário', 'sub', 'com', 'objetivo', 'para', 'o', 'É', 'consumo', 'positivo', 'usado']",29-02-2024,08:01,08:09,"[('como', 'ADP'), ('de o', 'ADP'), ('contínuo', 'ADJ'), ('de', 'ADP'), ('em o', 'ADP'), ('de o', 'ADP'), ('ou', 'CCONJ'), ('preocupação', 'NOUN'), ('de isso', 'PRON'), ('além', 'ADV'), ('ser', 'AUX'), ('ser', 'AUX'), ('jovem', 'NOUN'), ('para', 'ADP'), ('ele', 'PRON'), ('como', 'ADP'), ('conectar', 'VERB'), ('em o', 'ADP'), ('de ele', 'PRON'), ('além', 'ADV'), ('de o', 'ADP'), ('prazo', 'NOUN'), ('o', 'DET'), ('ser', 'AUX'), ('sempre', 'ADV'), ('ajudar', 'VERB'), ('obter', 'VERB'), ('necessário', 'ADJ'), ('sub', 'NOUN'), ('com', 'ADP'), ('objetivo', 'NOUN'), ('para', 'ADP'), ('o', 'DET'), ('ser', 'AUX'), ('consumo', 'NOUN'), ('positivo', 'ADJ'), ('usar', 'VERB')]","[1, 0.623, 0, 0.5, 0.696, 0.5, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0.966, 0.455, 1, 0, 0.996, 1, 1, 1, 0, 0.905, 0.92, 1, 0.803, 0.728, 0.842, 1, 1, 1, 1, 0, 0.63]",32.432432432432435,58.28331774956471,8.0
